@RELATION suicidal
@ATTRIBUTE class {1, 0}
@ATTRIBUTE sentence_count NUMERIC
@ATTRIBUTE average_word_length NUMERIC
@ATTRIBUTE word_I  NUMERIC
@ATTRIBUTE word_! NUMERIC
@ATTRIBUTE average_sentence_length NUMERIC

@DATA
0,5,3.77528089888,1,1,17.8
0,8,3.57894736842,5,0,21.375
0,20,3.56506849315,13,3,14.6
0,25,3.77945619335,17,0,13.24
1,14,3.48692403487,24,0,57.3571428571
0,6,3.9381443299,2,0,16.1666666667
1,11,3.46448087432,9,0,16.6363636364
0,5,3.26845637584,4,2,29.8
0,23,3.84345794393,11,1,18.6086956522
1,5,3.59016393443,1,0,12.2
1,20,3.54564755839,35,0,23.55
0,12,3.3875,19,0,20.0
1,14,3.46478873239,10,0,10.1428571429
0,24,3.76524390244,6,0,13.6666666667
1,15,3.41139240506,15,3,21.0666666667
0,16,3.54857142857,22,0,21.875
1,36,3.58831908832,24,0,19.5
0,13,3.27071823204,14,0,13.9230769231
0,22,3.19551282051,13,1,14.1818181818
0,19,3.68507157464,26,2,25.7368421053
0,7,4.61111111111,1,0,23.1428571429
1,24,3.96186440678,25,0,19.6666666667
1,16,3.39583333333,0,0,12.0
0,7,3.99285714286,2,0,20.0
0,6,3.66666666667,5,0,18.0
1,10,3.34745762712,10,0,11.8
0,8,3.65104166667,3,0,24.0
1,4,3.84523809524,0,0,21.0
1,25,3.68496420048,15,4,16.76
0,10,3.44705882353,3,0,17.0
1,8,3.66417910448,10,0,16.75
1,40,3.45705521472,42,0,16.3
0,31,3.53707865169,34,0,14.3548387097
0,8,3.90476190476,3,0,13.125
1,18,3.4425,25,0,22.2222222222
1,5,3.05,8,0,12.0
0,40,4.36213592233,5,0,25.75
1,12,3.22972972973,18,0,12.3333333333
0,4,3.96721311475,3,0,15.25
0,9,3.73786407767,0,0,11.4444444444
1,3,4.07142857143,0,0,9.33333333333
1,3,3.38095238095,1,0,7.0
1,19,3.253125,28,0,16.8421052632
1,3,4.54166666667,5,0,24.0
1,55,3.83227344992,61,0,22.8727272727
1,14,3.36507936508,17,0,18.0
1,3,3.26923076923,3,0,8.66666666667
0,5,3.98947368421,0,0,19.0
0,4,4.13432835821,2,0,16.75
1,11,3.58641975309,7,0,14.7272727273
0,32,3.50177935943,13,1,8.78125
1,20,3.50347222222,24,0,14.4
1,11,3.75124378109,6,0,18.2727272727
0,35,3.59807073955,25,0,17.7714285714
0,4,3.28813559322,1,0,14.75
0,22,3.74816176471,16,0,24.7272727273
0,13,3.35393258427,10,1,13.6923076923
1,25,3.52234636872,11,0,14.32
1,20,4.73214285714,20,0,11.2
0,13,3.42372881356,7,4,13.6153846154
1,1,3.45454545455,0,0,11.0
0,5,4.02816901408,0,0,14.2
1,4,2.92771084337,7,0,20.75
1,14,3.48344370861,7,0,10.7857142857
1,26,3.625,20,0,11.3846153846
0,24,3.68382352941,14,0,17.0
0,7,3.63846153846,2,0,18.5714285714
1,3,3.42857142857,1,0,4.66666666667
0,8,4.42142857143,5,0,17.5
0,10,3.81196581197,1,1,11.7
1,20,3.55347593583,24,0,18.7
0,23,3.62168141593,23,0,19.652173913
0,7,3.53947368421,5,1,21.7142857143
1,41,3.30317460317,58,0,15.3658536585
0,2,3.45801526718,9,0,65.5
0,5,3.72058823529,1,0,13.6
0,9,4.125,1,0,8.88888888889
1,25,3.79895104895,41,0,22.88
1,15,3.43971631206,13,0,9.4
1,16,3.53781512605,14,0,14.875
0,5,3.47826086957,4,0,13.8
1,22,3.253125,24,0,14.5454545455
0,29,3.98410174881,32,0,21.6896551724
1,39,3.59813874788,68,0,30.3076923077
0,31,3.46134663342,21,0,12.935483871
0,16,3.86570743405,18,0,26.0625
1,36,3.48516579407,36,0,15.9166666667
1,17,3.63876651982,11,3,13.3529411765
0,9,3.65217391304,2,2,10.2222222222
1,7,3.74814814815,9,0,19.2857142857
0,10,3.84513274336,4,0,22.6
1,17,3.89416058394,16,0,16.1176470588
0,22,3.78236914601,5,0,16.5
0,12,3.98907103825,5,0,15.25
1,3,4.18181818182,1,0,11.0
0,37,3.61196105702,19,2,19.4324324324
0,13,3.50545454545,11,2,21.1538461538
1,146,3.65594149909,216,1,18.7328767123
0,3,4.15,1,0,6.66666666667
1,18,3.45081967213,21,0,13.5555555556
0,24,4.04947916667,4,5,16.0
1,4,3.90322580645,2,0,23.25
0,14,3.25951557093,10,0,20.6428571429
0,5,3.71428571429,0,0,7.0
1,22,3.44625407166,27,0,13.9545454545
0,11,3.54326923077,14,0,18.9090909091
0,9,3.61585365854,6,0,18.2222222222
1,7,3.1797752809,5,0,12.7142857143
1,16,3.48068669528,14,0,14.5625
1,108,3.04717948718,155,0,9.02777777778
0,24,3.94782608696,9,0,23.9583333333
1,25,3.40752864157,50,0,24.44
0,15,3.81280788177,3,3,13.5333333333
0,15,4.14462809917,6,0,16.1333333333
1,9,3.39393939394,11,0,11.0
0,56,3.60399159664,34,6,17.0
0,3,6.28947368421,0,0,12.6666666667
0,22,3.6347826087,13,0,20.9090909091
0,5,3.74747474747,5,0,19.8
1,13,3.4435483871,13,0,19.0769230769
1,21,3.61276595745,14,0,11.1904761905
1,19,3.82307692308,24,0,27.3684210526
1,11,3.77725118483,11,0,19.1818181818
1,15,3.48875255624,7,0,32.6
0,24,3.70871261378,32,5,32.0416666667
0,31,4.01011560694,28,2,22.3225806452
0,4,4.16666666667,3,0,45.0
1,18,3.68548387097,8,0,13.7777777778
1,10,3.39285714286,11,0,14.0
1,12,3.94857142857,8,0,14.5833333333
1,4,3.33,14,0,25.0
1,4,4.0303030303,2,0,16.5
1,8,3.51145038168,5,0,16.375
1,2,3.28571428571,1,0,7.0
1,28,3.47382198953,38,0,13.6428571429
1,5,4.2213740458,0,0,26.2
0,1,4.53333333333,0,0,30.0
1,21,3.25301204819,31,0,11.8571428571
0,30,3.82669789227,0,4,28.4666666667
0,35,4.00162337662,18,3,17.6
0,19,3.6875,11,0,15.1578947368
0,8,3.453125,8,3,16.0
1,12,3.62424242424,11,0,13.75
1,25,3.50759219089,42,0,18.44
1,18,3.41947565543,30,0,14.8333333333
1,21,3.53046594982,27,0,13.2857142857
0,6,3.57142857143,1,4,14.0
0,33,3.4432132964,14,4,10.9393939394
1,17,3.95541401274,19,0,18.4705882353
0,5,3.66666666667,5,0,18.0
0,35,4.00143678161,8,1,19.8857142857
1,9,3.2962962963,9,0,6.0
0,60,3.61422222222,42,2,18.75
0,18,3.88141025641,5,2,17.3333333333
1,17,3.31172069825,34,0,23.5882352941
0,11,3.73737373737,10,0,27.0
1,4,3.33898305085,3,0,14.75
1,15,3.57847533632,9,0,14.8666666667
1,12,3.79651162791,20,0,28.6666666667
0,12,3.71808510638,10,0,15.6666666667
0,11,3.43790849673,5,0,13.9090909091
1,25,3.67510548523,37,0,18.96
1,11,3.23394495413,2,0,19.8181818182
1,6,3.54545454545,5,0,9.16666666667
0,27,4.12982998454,20,0,23.962962963
0,28,3.71506105834,14,1,26.3214285714
1,26,3.61797752809,27,0,13.6923076923
0,5,3.29126213592,5,2,20.6
1,11,3.61029411765,5,0,24.7272727273
1,2,3.65,1,0,30.0
0,12,3.64921465969,7,0,15.9166666667
1,14,3.28037383178,15,0,15.2857142857
1,43,3.40257352941,33,3,12.6511627907
0,16,3.85597826087,22,0,23.0
0,14,3.67741935484,5,3,13.2857142857
0,10,3.54335260116,5,0,17.3
1,12,3.49528301887,1,0,17.6666666667
1,4,3.64666666667,18,0,37.5
1,22,3.37604456825,29,0,16.3181818182
1,12,3.55696202532,0,0,13.1666666667
1,2,3.55263157895,0,0,19.0
0,11,3.59146341463,10,3,14.9090909091
0,11,3.47985347985,10,0,24.8181818182
0,33,3.63625592417,34,0,25.5757575758
1,5,3.3950617284,7,0,16.2
0,21,3.31350114416,16,9,20.8095238095
1,17,3.50165016502,35,0,17.8235294118
0,10,3.55625,1,2,16.0
0,10,3.37719298246,7,3,11.4
0,14,3.92488262911,6,5,15.2142857143
0,33,3.23512747875,31,6,10.696969697
0,9,3.79899497487,5,0,22.1111111111
0,33,3.45704467354,24,0,17.6363636364
0,30,4.40086206897,17,9,23.2
1,8,3.43564356436,9,0,12.625
1,3,3.0,5,0,7.66666666667
0,32,3.5817805383,29,0,15.09375
0,8,3.53594771242,15,0,19.125
0,15,3.93279569892,6,0,24.8
1,52,3.68743818002,51,0,19.4423076923
1,35,3.38115631692,34,0,13.3428571429
0,12,3.60132890365,14,0,25.0833333333
1,23,3.52412280702,21,0,19.8260869565
0,6,3.82857142857,2,0,11.6666666667
1,3,3.42857142857,2,0,7.0
1,28,3.70814132104,34,0,23.25
0,12,3.91776315789,12,2,25.3333333333
0,24,3.90271493213,1,0,18.4166666667
0,14,3.36842105263,17,0,12.2142857143
1,36,3.96676441838,37,0,28.4166666667
0,4,3.69841269841,3,0,15.75
1,3,3.68,5,0,33.3333333333
0,27,3.29523809524,2,0,11.6666666667
0,24,4.09137055838,4,0,16.4166666667
1,6,3.34567901235,7,0,13.5
0,5,3.98863636364,1,2,17.6
1,35,3.56996587031,39,0,16.7428571429
0,13,3.43708609272,2,0,11.6153846154
0,8,3.99572649573,1,0,29.25
1,7,3.28899082569,24,0,31.1428571429
1,8,3.67910447761,7,0,16.75
1,36,3.75491949911,24,1,15.5277777778
0,5,3.14285714286,4,5,25.2
1,2,3.19444444444,3,0,18.0
0,41,3.62173314993,29,3,17.7317073171
0,11,3.56896551724,13,0,10.5454545455
0,16,3.93471810089,8,0,21.0625
1,11,3.56557377049,16,0,22.1818181818
0,4,3.92481203008,11,0,33.25
1,25,3.83419689119,14,0,23.16
1,7,2.98245614035,5,0,8.14285714286
1,9,3.3375,15,0,17.7777777778
1,36,3.24672897196,55,0,14.8611111111
1,5,3.39285714286,7,0,16.8
0,26,3.78442028986,12,0,21.2307692308
1,8,3.71063829787,17,0,29.375
1,61,3.59542857143,44,0,14.3442622951
0,1,3.91666666667,0,1,12.0
1,23,3.6149068323,27,0,14.0
1,7,3.78205128205,12,0,22.2857142857
0,21,3.83980582524,31,5,19.619047619
0,29,3.51443123939,30,2,20.3103448276
1,2,3.0,1,0,11.0
0,36,4.10794896958,16,0,28.3055555556
1,26,3.56744186047,39,0,16.5384615385
1,6,3.83908045977,7,0,14.5
1,78,4.10641891892,17,0,15.1794871795
0,24,3.20186335404,19,2,13.4166666667
0,31,3.58515283843,32,0,22.1612903226
0,6,4.11956521739,3,1,15.3333333333
1,22,3.52718676123,30,0,19.2272727273
1,1,3.34482758621,2,0,29.0
1,19,3.68067226891,14,0,12.5263157895
0,6,3.62820512821,1,1,13.0
0,4,3.765625,2,0,16.0
1,23,3.42948717949,22,3,13.5652173913
1,7,3.48529411765,3,0,9.71428571429
1,36,3.5675,13,8,11.1111111111
0,21,3.90019569472,7,1,24.3333333333
1,6,3.38095238095,5,0,14.0
0,9,3.6862745098,8,3,17.0
1,7,3.57142857143,5,0,13.0
1,9,3.25490196078,5,0,11.3333333333
0,31,4.01895734597,7,4,13.6129032258
1,8,3.39520958084,15,0,20.875
1,12,3.18032786885,11,0,10.1666666667
1,8,3.79,3,0,12.5
0,10,4.1170212766,3,4,9.4
1,29,3.58709677419,43,1,16.0344827586
0,2,3.96153846154,0,0,13.0
0,10,3.81818181818,1,3,12.1
1,21,3.57660167131,24,0,17.0952380952
0,38,3.42307692308,41,2,12.3157894737
1,4,3.38805970149,2,0,16.75
1,9,3.4298245614,8,0,12.6666666667
1,15,3.72183908046,18,0,29.0
1,3,3.88235294118,4,0,22.6666666667
0,28,3.64093357271,30,0,19.8928571429
1,14,3.49408284024,29,0,24.1428571429
1,63,3.64362139918,83,0,19.2857142857
1,2,4.12280701754,4,0,28.5
1,156,3.59646017699,122,1,10.8653846154
0,8,3.73417721519,4,1,19.75
0,11,3.3595505618,4,0,8.09090909091
0,16,3.80778588808,8,0,25.6875
1,3,3.30612244898,4,0,16.3333333333
1,16,3.38505747126,13,0,10.875
0,32,3.98362892224,21,1,22.90625
1,5,4.38938053097,2,0,22.6
0,19,3.6220657277,18,1,22.4210526316
0,8,3.55026455026,10,0,23.625
1,15,3.95238095238,10,0,16.8
1,37,3.67292644757,42,0,17.2702702703
1,7,3.75409836066,15,0,34.8571428571
0,6,3.75576036866,5,0,36.1666666667
1,21,3.47,20,0,14.2857142857
0,31,4.04227642276,12,2,19.8387096774
0,23,3.78474114441,16,1,15.9565217391
1,6,3.60227272727,6,0,14.6666666667
1,19,3.75132275132,18,0,19.8947368421
0,23,3.88416988417,6,0,22.5217391304
1,3,3.8064516129,2,0,10.3333333333
1,23,4.06055363322,21,0,25.1304347826
0,10,3.39814814815,2,1,32.4
0,6,3.6404494382,3,0,14.8333333333
0,13,3.58823529412,3,0,11.7692307692
0,14,3.48676171079,17,0,35.0714285714
0,32,3.96312684366,33,0,21.1875
1,10,3.39247311828,19,0,18.6
0,13,4.27125506073,5,1,19.0
1,4,3.44594594595,6,0,18.5
0,10,4.02162162162,7,0,18.5
0,10,4.09770114943,9,0,34.8
1,15,3.5641025641,23,0,20.8
1,6,3.49189189189,1,0,30.8333333333
1,21,3.41935483871,6,0,7.38095238095
1,19,3.70382165605,26,0,16.5263157895
0,9,3.80666666667,8,2,16.6666666667
0,3,3.45454545455,5,0,33.0
0,35,3.64484126984,15,0,14.4
0,9,3.81060606061,9,0,14.6666666667
0,4,3.43661971831,4,0,17.75
0,27,3.47608695652,36,0,17.037037037
0,15,3.84090909091,8,0,17.6
0,32,3.57547169811,19,3,19.875
0,13,3.84297520661,5,0,18.6153846154
1,3,3.66666666667,5,0,21.0
0,15,3.58704453441,22,0,16.4666666667
1,39,3.79519774011,24,0,18.1538461538
0,8,4.57281553398,2,5,12.875
1,13,3.26724137931,7,0,8.92307692308
1,8,3.81132075472,11,0,13.25
0,49,3.90729072907,8,0,22.6734693878
0,10,3.37209302326,6,3,12.9
1,15,3.3185840708,2,0,15.0666666667
1,14,3.62857142857,5,0,12.5
1,8,3.69718309859,18,0,35.5
0,43,3.58346839546,22,0,14.3488372093
0,4,3.51612903226,1,0,23.25
0,142,3.82828739268,84,4,15.5845070423
0,20,3.18362282878,24,1,20.15
0,13,3.64705882353,8,0,15.6923076923
0,5,3.91625615764,6,0,40.6
0,6,3.64893617021,7,0,15.6666666667
0,34,3.5615212528,29,0,26.2941176471
1,7,3.73504273504,6,0,16.7142857143
1,23,3.40236686391,19,0,14.6956521739
0,8,3.37068965517,5,0,14.5
0,16,3.5296803653,0,0,13.6875
1,10,3.43835616438,5,0,14.6
0,31,3.75065274151,26,1,24.7096774194
1,4,3.26530612245,4,0,12.25
0,8,3.64705882353,3,0,10.625
1,13,3.4537037037,11,0,16.6153846154
1,32,3.52574102964,26,0,20.03125
1,8,3.47058823529,11,0,17.0
1,14,3.20731707317,16,0,11.7142857143
1,2,4.06976744186,5,0,21.5
1,7,3.59166666667,8,0,17.1428571429
1,29,3.69191919192,47,1,20.4827586207
0,2,3.39534883721,3,0,21.5
0,31,4.04778156997,4,9,9.45161290323
1,7,3.4609375,15,0,18.2857142857
1,76,3.50772200772,64,0,13.6315789474
1,46,3.77946127946,37,2,12.9130434783
0,7,3.46820809249,5,0,24.7142857143
0,5,3.56140350877,0,0,11.4
1,6,3.13636363636,5,1,11.0
0,72,3.38221814849,70,0,15.1527777778
1,26,3.55925155925,32,0,18.5
0,21,3.50409836066,10,3,11.619047619
1,2,3.21428571429,1,0,7.0
1,22,3.82960893855,35,0,32.5454545455
0,12,3.14102564103,10,2,13.0
0,17,3.49462365591,15,0,21.8823529412
0,15,3.92857142857,4,0,18.6666666667
1,32,3.54263565891,18,0,20.15625
0,11,4.09691629956,2,0,20.6363636364
1,10,3.55367231638,11,2,17.7
0,1,3.47058823529,0,0,17.0
0,9,3.74876847291,2,14,22.5555555556
1,1,3.71052631579,15,0,152.0
1,6,3.74193548387,5,0,20.6666666667
0,10,3.6953125,11,2,25.6
0,24,3.75402298851,23,0,18.125
0,12,4.09302325581,3,4,10.75
0,20,3.78271604938,12,0,20.25
0,60,3.45083487941,32,18,8.98333333333
1,5,3.52173913043,3,0,9.2
1,17,3.45882352941,12,0,10.0
0,5,3.36708860759,1,2,15.8
0,10,3.20879120879,3,5,9.1
0,23,3.98591549296,2,0,15.4347826087
1,3,3.69696969697,2,0,11.0
0,10,3.99346405229,7,0,30.6
1,63,3.47328244275,52,3,12.4761904762
0,18,3.61087866109,3,1,13.2777777778
1,24,3.37944664032,15,0,10.5416666667
0,9,3.31395348837,7,1,19.1111111111
0,6,3.79166666667,5,0,12.0
1,7,3.41104294479,16,0,23.2857142857
1,6,3.35087719298,5,0,9.5
1,3,3.78947368421,1,0,12.6666666667
0,6,3.9009009009,2,0,18.5
1,8,4.18181818182,5,0,16.5
0,38,3.8354978355,14,1,18.2368421053
1,4,4.17391304348,0,0,5.75
1,2,3.11538461538,6,0,26.0
0,37,3.75438596491,32,3,23.1081081081
1,21,3.56695156695,10,0,16.7142857143
0,45,3.95219638243,17,0,17.2
0,18,3.77865612648,6,2,14.0555555556
1,15,3.81034482759,9,0,15.4666666667
1,11,3.26363636364,10,0,10.0
0,33,3.4060822898,28,0,16.9393939394
1,8,3.80882352941,2,0,8.5
0,15,3.92233009709,12,0,13.7333333333
1,7,3.64,13,0,32.1428571429
1,78,3.33015006821,45,0,9.39743589744
0,18,3.47736625514,15,5,13.5
0,10,3.55362318841,18,0,34.5
0,7,3.71544715447,7,0,35.1428571429
1,16,3.624,4,0,15.625
0,20,3.74022346369,11,0,17.9
1,62,3.64855875831,65,2,14.5483870968
1,50,3.20094191523,37,0,12.74
1,12,3.70852017937,17,0,18.5833333333
0,37,3.89939637827,42,0,26.8648648649
0,8,3.5671641791,4,0,16.75
1,5,3.72834645669,8,0,50.8
1,1,2.84615384615,0,0,13.0
1,17,3.24778761062,18,0,13.2941176471
1,13,3.93893129771,14,0,20.1538461538
0,16,3.74086378738,16,0,18.8125
1,12,3.82727272727,13,0,18.3333333333
0,10,3.16666666667,9,0,14.4
1,44,3.88436018957,71,1,23.9772727273
1,3,3.26666666667,1,0,10.0
0,12,3.9741697417,1,0,22.5833333333
0,5,3.84397163121,3,0,28.2
0,12,3.55251141553,5,6,18.25
0,21,3.92816091954,17,3,16.5714285714
0,13,3.51327433628,4,0,8.69230769231
0,13,3.5,15,0,19.0769230769
0,16,3.35807860262,22,0,14.3125
1,8,3.51497005988,11,0,20.875
0,17,3.84364820847,7,2,18.0588235294
0,17,3.49382716049,7,3,14.2941176471
1,6,3.16,6,0,8.33333333333
1,14,4.38314176245,0,0,18.6428571429
0,9,4.04137931034,3,0,32.2222222222
1,43,3.469348659,14,6,12.1395348837
0,20,3.28791773779,29,2,19.45
1,4,3.98929336188,2,0,116.75
0,6,4.20353982301,0,1,18.8333333333
1,38,3.49724517906,37,0,19.1052631579
0,3,4.07042253521,2,4,23.6666666667
1,47,3.61263736264,57,0,15.4893617021
0,5,3.23880597015,2,0,13.4
0,19,3.54732510288,8,4,12.7894736842
1,7,3.2967032967,4,0,13.0
1,54,3.52098765432,43,0,15.0
0,11,3.98469387755,6,1,17.8181818182
0,8,4.25510204082,6,7,24.5
1,9,3.36690647482,6,0,15.4444444444
1,16,3.29411764706,18,0,13.8125
0,16,3.71044776119,11,0,20.9375
1,4,3.26315789474,3,0,9.5
1,4,3.35294117647,1,0,8.5
1,3,3.50769230769,5,0,21.6666666667
0,14,3.45497630332,15,0,15.0714285714
1,20,3.42807017544,26,0,14.25
1,23,3.42727272727,22,0,14.347826087
0,6,3.53416149068,6,0,26.8333333333
0,11,3.80203045685,3,0,17.9090909091
0,8,3.98,5,0,18.75
1,24,3.44891640867,25,0,13.4583333333
1,42,3.82125603865,38,1,14.7857142857
0,8,3.70388349515,7,0,25.75
0,7,4.69230769231,2,0,13.0
0,19,3.53892215569,5,1,17.5789473684
1,31,3.7,30,0,16.1290322581
1,13,3.63362068966,22,0,17.8461538462
1,6,3.55084745763,4,0,19.6666666667
0,14,3.85616438356,13,4,20.8571428571
1,4,3.65765765766,6,0,27.75
1,8,3.72023809524,8,0,21.0
1,5,3.6265060241,1,0,16.6
1,1,3.33333333333,2,0,15.0
1,29,3.8386167147,34,0,23.9310344828
0,13,3.57591623037,13,0,14.6923076923
1,23,3.80042462845,43,0,20.4782608696
0,32,3.7,43,5,20.0
0,40,4.12957317073,1,1,16.4
0,10,4.06043956044,0,0,18.2
0,19,3.63888888889,16,2,17.0526315789
1,41,3.59764705882,53,0,20.7317073171
1,38,3.25768321513,46,0,11.1315789474
0,26,3.60199004975,3,0,15.4615384615
0,9,3.81767955801,7,1,20.1111111111
0,7,3.75714285714,8,0,20.0
0,19,3.62096774194,15,0,13.0526315789
1,3,2.94827586207,5,0,19.3333333333
1,11,3.29126213592,25,0,18.7272727273
0,24,4.1323943662,4,0,29.5833333333
1,2,3.93258426966,0,0,44.5
0,11,3.3698630137,9,0,26.5454545455
1,5,3.69473684211,10,0,19.0
1,32,3.52311435523,18,0,25.6875
1,10,3.5201793722,0,0,22.3
0,15,3.40170940171,30,0,31.2
1,11,3.2865497076,10,0,15.5454545455
1,20,3.59475218659,19,0,17.15
0,24,3.63571428571,17,0,17.5
1,28,3.65350877193,30,0,16.2857142857
1,8,3.52631578947,8,0,19.0
1,29,3.45278969957,35,0,16.0689655172
0,3,3.73563218391,1,0,29.0
1,20,3.68571428571,24,0,17.5
0,10,3.43428571429,8,0,17.5
1,10,3.47206703911,28,0,35.8
0,10,3.52564102564,3,0,15.6
0,17,3.59420289855,40,0,28.4117647059
1,60,3.74975845411,55,0,17.25
1,15,3.84462151394,12,0,16.7333333333
0,12,3.91228070175,2,2,19.0
0,15,3.24324324324,9,0,14.8
1,12,3.23529411765,17,0,11.3333333333
1,3,3.67796610169,8,0,19.6666666667
0,9,4.0421686747,0,2,18.4444444444
0,22,3.49618320611,20,0,11.9090909091
0,1,4.42105263158,0,0,19.0
1,33,3.42557251908,44,0,15.8787878788
1,39,3.64983713355,38,0,15.7435897436
1,18,3.53815261044,22,0,13.8333333333
0,3,4.425,1,0,13.3333333333
0,15,3.62875536481,9,0,31.0666666667
0,7,3.77777777778,3,0,15.4285714286
1,15,3.26119402985,23,0,17.8666666667
1,15,3.48235294118,21,0,17.0
1,10,3.34513274336,8,0,11.3
0,32,3.84259259259,7,13,13.5
0,44,3.35,10,6,21.8181818182
1,20,3.36885245902,15,1,12.2
0,13,3.57692307692,5,0,10.0
0,5,3.36363636364,2,1,11.0
1,5,3.42962962963,9,0,27.0
1,5,3.40322580645,2,0,12.4
0,2,3.8679245283,3,0,26.5
1,12,3.61946902655,8,0,9.41666666667
1,7,3.30526315789,7,0,13.5714285714
0,1,5.0,0,0,29.0
0,22,3.5129740519,38,0,22.7727272727
0,38,4.09433962264,14,10,13.9473684211
0,6,3.57333333333,5,0,12.5
0,12,3.69191919192,5,0,16.5
0,28,3.51685393258,19,0,12.7142857143
0,10,3.62121212121,2,0,19.8
0,8,3.63900414938,9,3,30.125
0,13,3.86970684039,16,0,23.6153846154
0,40,3.2466442953,33,2,14.9
0,17,3.36290322581,11,0,14.5882352941
0,66,4.21971252567,9,4,14.7575757576
0,35,3.81512605042,3,8,20.4
0,11,3.56481481481,20,0,19.6363636364
1,15,3.31756756757,8,0,19.7333333333
0,16,3.92673267327,23,0,31.5625
1,23,3.87714987715,26,0,17.6956521739
1,43,3.59037433155,15,0,21.7441860465
0,54,3.78693181818,13,7,13.037037037
0,60,3.54140127389,34,0,18.3166666667
0,7,3.568,0,0,17.8571428571
1,5,3.54838709677,0,0,6.2
1,13,3.39906103286,2,0,16.3846153846
1,48,3.69528619529,24,0,12.375
1,1,5.33333333333,0,0,21.0
0,1,3.78125,0,0,32.0
0,30,3.54838709677,26,0,15.5
0,40,3.88437102922,29,1,19.675
0,9,3.54385964912,3,2,25.3333333333
1,4,3.09090909091,4,0,8.25
1,12,3.54651162791,17,0,14.3333333333
1,58,3.30420711974,46,0,10.6551724138
0,10,3.23931623932,7,2,11.7
0,9,3.72727272727,5,0,18.3333333333
1,65,3.52703862661,84,0,17.9230769231
1,12,3.66666666667,10,0,15.5
1,13,3.41361256545,12,0,14.6923076923
0,10,3.51612903226,4,2,12.4
0,103,3.69262634631,29,11,11.7184466019
0,12,3.75836431227,9,0,22.4166666667
0,4,3.67424242424,8,0,33.0
0,27,3.59813084112,12,1,15.8518518519
1,20,3.8578680203,20,0,19.7
1,16,3.640625,24,0,20.0
1,8,3.71341463415,18,0,20.5
1,11,3.63225806452,16,0,14.0909090909
0,39,3.51272727273,24,1,14.1025641026
1,9,3.40425531915,7,0,10.4444444444
1,102,3.79474775397,93,1,14.1862745098
1,12,3.28025477707,14,0,13.0833333333
1,33,3.72698072805,0,0,28.303030303
0,4,3.01785714286,2,4,14.0
1,11,3.44545454545,22,0,20.0
0,8,3.75478927203,9,2,32.625
0,38,3.77864838394,7,0,26.8684210526
1,6,3.46875,8,0,10.6666666667
1,141,3.59966499162,128,0,12.7021276596
1,9,3.91121495327,12,0,23.7777777778
0,6,3.28571428571,0,1,7.0
1,11,3.25949367089,10,0,14.3636363636
1,14,3.85271317829,7,0,18.4285714286
1,12,3.3768115942,34,0,28.75
1,7,3.26530612245,6,0,7.0
1,8,3.49324324324,14,0,18.5
1,7,3.33333333333,6,0,10.7142857143
0,5,4.03260869565,3,2,36.8
1,23,3.69922879177,25,0,16.9130434783
0,20,3.82369942197,6,4,17.3
1,29,4.01677148847,3,1,16.4482758621
0,10,4.22077922078,1,1,23.1
0,9,3.84507042254,9,1,23.6666666667
1,1,3.71428571429,1,0,42.0
0,3,4.4,0,0,25.0
1,16,3.51971326165,19,0,17.4375
0,3,3.90476190476,0,0,7.0
1,47,4.01413043478,41,0,19.5744680851
0,23,3.45019920319,12,0,10.9130434783
1,5,3.61224489796,5,0,9.8
1,8,3.33898305085,15,0,22.125
1,2,3.40816326531,4,0,24.5
0,32,3.52764612954,48,0,19.78125
1,8,3.45283018868,11,0,13.25
1,5,3.2987012987,4,0,15.4
1,27,3.52618453865,26,0,14.8518518519
0,12,4.06432748538,13,0,14.25
1,11,3.58904109589,20,0,33.1818181818
0,30,3.52459016393,38,1,18.3
0,34,3.33333333333,3,21,12.1764705882
0,15,3.87619047619,11,0,14.0
0,23,3.53799392097,11,0,14.3043478261
0,7,3.80864197531,3,0,23.1428571429
1,33,3.74303405573,40,0,19.5757575758
1,32,3.52115384615,34,1,16.25
0,33,3.59447983015,16,2,14.2727272727
0,32,3.81491344874,53,0,23.46875
1,4,4.06557377049,2,0,15.25
1,7,3.63392857143,7,0,16.0
1,4,3.79120879121,4,0,22.75
0,16,3.6368286445,19,11,24.4375
1,13,3.50222222222,15,0,17.3076923077
1,11,3.42961165049,33,0,37.4545454545
1,13,3.51282051282,12,0,12.0
1,2,3.8,8,0,55.0
1,26,3.71891891892,5,0,14.2307692308
1,19,3.66216216216,31,0,15.5789473684
0,10,3.36734693878,7,0,9.8
0,27,3.71573604061,16,0,21.8888888889
0,47,4.04874446086,21,1,14.4042553191
0,14,3.33870967742,15,0,13.2857142857
1,11,3.4833836858,17,0,30.0909090909
1,10,3.30107526882,19,0,18.6
0,6,2.875,0,22,6.66666666667
